Word1,Word2,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,Judgements,Alpha_Proportion
back,hips,back and hips,hips and back,7534,,,no,0,1,0,0,0,0,4.439648234,0,0,0,0.685160605,0.695169798,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
bombers,missiles,bombers and missiles,missiles and bombers,7505,,,no,0,0,0,0,0,0,-0.498153087,0,0,0,0.388141239,0.490555031,1,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",0.7
argument,debate,argument and debate,debate and argument,7440,,,no,-1,0,0,0,1,0,0.733502298,-2,-2,-1,0.669623656,0.396481123,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
doubts,suspicions,doubts and suspicions,suspicions and doubts,7417,,,no,0,0,0,0,0,1,0.919312219,1,1,1,0.832816503,0.863075594,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
laborers,servants,laborers and servants,servants and laborers,7407,,,no,0,0,0,0,0,0,-0.969085427,-1,-1,0,0.446874578,0.485448673,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
arms,faces,arms and faces,faces and arms,7402,,,no,0,-1,0,-1,0,0,0.993344038,1,1,1,0.443798973,0.437180589,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
chrome,glass,chrome and glass,glass and chrome,7398,,,no,0,0,1,0,0,0,-3.57766358,0,0,0,0.551094891,0.516422945,1,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",0.3
paris,washington,paris and washington,washington and paris,7309,,,no,0,1,0,0,0,0,-0.473339284,1,1,0,0.530031468,0.56473597,1,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",0.8
arm,back,arm and back,back and arm,7257,,,no,0,1,0,0,0,0,-2.09618575,0,0,0,0.581369712,0.528699918,1,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",0.2
emotion,meaning,emotion and meaning,meaning and emotion,7218,,,no,0,0,1,0,0,0,-1.607746042,0,0,0,0.568578554,0.569436661,1,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0.3
bushes,vines,bushes and vines,vines and bushes,7099,,,no,0,0,1,0,0,0,0.266667553,-1,-1,-1,0.501197352,0.51034355,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
aims,ends,aims and ends,ends and aims,7006,,,no,0,0,0,0,0,0,-1.251492281,0,0,0,0.46074793,0.470145419,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
authority,independence,authority and independence,independence and authority,6920,,,no,0,0,0,1,0,0,0.901500636,1,-1,0,0.511849711,0.716468041,1,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0.8
crises,problems,crises and problems,problems and crises,6694,,,no,-1,0,0,0,0,0,-3.363099365,0,0,0,0.254406932,0.367392029,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
bathrobe,slippers,bathrobe and slippers,slippers and bathrobe,6684,,,no,0,1,0,0,0,0,-1.463424561,0,1,1,0.895571514,0.617811034,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
generalists,specialists,generalists and specialists,specialists and generalists,6474,,,no,1,0,0,0,0,0,-3.537120316,-1,-1,0,0.538461539,0.464474096,1,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",0.7
boredom,loneliness,boredom and loneliness,loneliness and boredom,6246,,,no,0,-1,0,0,-1,0,-0.674230156,1,1,0,0.450688441,0.376765313,1,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",0.5
excitement,fatigue,excitement and fatigue,fatigue and excitement,6150,,,no,0,1,0,0,0,0,0.402382492,-1,-1,-1,0.44699187,0.486130053,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
fun,pleasure,fun and pleasure,pleasure and fun,6132,,,no,-1,0,0,0,0,0,-0.579031481,1,1,1,0.684605349,0.549942205,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
individualism,socialism,individualism and socialism,socialism and individualism,6126,,,no,0,1,0,0,0,0,-0.920468508,-3,0,0,0.654913484,0.452043846,1,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0.2
fields,homes,fields and homes,homes and fields,6083,,,no,0,0,-1,0,0,0,0.609368706,0,0,0,0.307414105,0.412086468,1,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.1
brow,cheeks,brow and cheeks,cheeks and brow,5773,,,no,0,1,0,0,0,0,-0.379528185,0,0,0,0.448813442,0.574753419,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9
certainty,security,certainty and security,security and certainty,5706,,,no,0,0,0,0,0,0,-1.986908204,0,0,0,0.530844725,0.450316716,1,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",0.5
artist,critic,artist and critic,critic and artist,5674,,,no,0,0,1,0,0,1,1.007979603,0,0,0,0.80895312,0.863755684,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
20s,30s,20s and 30s,30s and 20s,5667,,,no,0,0,1,0,0,1,-0.702473161,0,0,0,1.0,0.840394712,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
brick,glass,brick and glass,glass and brick,5652,,,no,0,0,1,0,0,0,-1.525710514,0,0,0,0.734253362,0.571618633,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
gas,light,gas and light,light and gas,5578,,,no,0,0,0,0,0,0,-1.150165436,0,0,0,0.484582288,0.472886286,1,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.8
dentist,doctor,dentist and doctor,doctor and dentist,5556,,,no,0,0,-1,0,0,0,-2.736591794,0,0,0,0.147948164,0.327711032,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
bourbon,water,bourbon and water,water and bourbon,5555,,,no,0,0,1,0,0,0,-4.845107259,0,0,0,0.984338434,0.482040824,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
habitat,habits,habitat and habits,habits and habitat,5478,,,no,0,-1,0,0,0,0,-1.016154671,-1,1,1,0.401058781,0.433268319,1,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9
cuts,wounds,cuts and wounds,wounds and cuts,5438,,,no,-1,0,0,0,0,0,0.137226047,0,0,0,0.77675616,0.459226861,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
palm,pine,palm and pine,pine and palm,5388,,,no,0,0,0,0,0,0,-0.17600776,0,0,0,0.596696362,0.499296256,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9
fish,vegetable,fish and vegetable,vegetable and fish,5385,,,no,0,1,1,0,0,0,1.608873353,2,2,1,0.667409471,0.796710804,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
initials,names,initials and names,names and initials,5373,,,no,0,0,-1,0,0,0,-3.234478189,-1,-1,-1,0.273962405,0.228950632,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
fury,pain,fury and pain,pain and fury,5310,,,no,0,-1,0,0,0,0,-2.365157701,-1,-1,-1,0.29039548,0.267317832,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
gentleness,sweetness,gentleness and sweetness,sweetness and gentleness,5275,,,no,0,0,0,0,0,0,-0.566836249,-1,-1,0,0.465971564,0.496360824,1,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0.3
statesmen,warriors,statesmen and warriors,warriors and statesmen,5237,,,no,0,0,0,0,-1,0,-0.780852154,1,1,0,0.439182738,0.452965652,1,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.3
experiences,reactions,experiences and reactions,reactions and experiences,5219,,,no,0,0,0,0,0,1,0.23710567,-2,-2,0,0.766813566,0.800071489,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
bitterness,disappointment,bitterness and disappointment,disappointment and bitterness,5200,,,no,0,0,0,1,0,0,-0.366954188,1,-1,0,0.603269231,0.687684443,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
action,mind,action and mind,mind and action,5184,,,no,0,1,0,0,0,0,-0.088093713,-1,-1,-1,0.06712963,0.472842752,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
comedy,satire,comedy and satire,satire and comedy,5139,,,no,1,1,0,0,0,0,0.981259211,0,-1,0,0.682428488,0.694088276,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
enthusiasm,warmth,enthusiasm and warmth,warmth and enthusiasm,5100,,,no,0,0,0,0,1,0,0.493774285,-3,-1,-1,0.170392157,0.360731422,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
body,breath,body and breath,breath and body,5098,,,no,0,1,0,0,0,0,1.885524862,-1,-1,-1,0.488230679,0.526351423,1,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.9
beauty,brains,beauty and brains,brains and beauty,5091,,,no,0,1,-1,0,0,0,1.9115846,-1,-1,-1,0.620113927,0.41837365,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
hotels,pensions,hotels and pensions,pensions and hotels,4962,,,no,1,0,0,0,0,0,0.915041236,1,1,1,0.906892382,0.679593931,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
comb,wattles,comb and wattles,wattles and comb,4962,,,no,0,1,1,0,0,0,2.991184154,1,1,1,0.953244659,0.824421734,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
imagination,originality,imagination and originality,originality and imagination,4763,,,no,0,0,0,0,0,0,2.042473073,1,1,0,0.493176569,0.551645542,1,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0.9
ears,hair,ears and hair,hair and ears,4651,,,no,0,-1,1,0,0,0,-1.120733033,0,0,0,0.432595141,0.501559942,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
brush,logs,brush and logs,logs and brush,4632,,,no,0,-1,-1,0,0,0,0.779344293,0,0,0,0.261442142,0.340049211,1,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",0.3
importance,validity,importance and validity,validity and importance,4610,,,no,0,0,0,0,0,-1,1.58316212,1,1,0,0.393709328,0.244921626,1,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0.7
money,papers,money and papers,papers and money,4570,,,no,0,0,1,0,0,0,1.118614661,0,0,0,0.542450766,0.640032205,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
pies,puddings,pies and puddings,puddings and pies,4565,,,no,0,0,0,0,0,0,1.401206523,1,1,1,0.582694414,0.647949414,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
eloquence,force,eloquence and force,force and eloquence,4562,,,no,0,0,0,-1,0,0,-3.589254851,-2,-2,-1,0.27816747,0.218149038,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.1
soil,topography,soil and topography,topography and soil,4558,,,no,-1,1,1,0,0,0,2.861619023,2,2,1,0.453049583,0.787045437,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
blossom,leaf,blossom and leaf,leaf and blossom,4489,,,no,0,0,1,0,0,0,-1.703418453,-1,-1,-1,0.184673647,0.456987605,1,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",0.4
desolation,misery,desolation and misery,misery and desolation,4427,,,no,0,0,0,0,1,0,-1.466333372,-1,1,0,0.372487012,0.407574046,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
organizations,states,organizations and states,states and organizations,4310,,,no,1,0,0,-1,0,0,-1.89668635,-4,-1,-1,0.378190255,0.203629361,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
boots,jacket,boots and jacket,jacket and boots,4308,,,no,0,-1,0,0,0,0,-0.001887508,1,1,1,0.362581244,0.532840226,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
confusions,contradictions,confusions and contradictions,contradictions and confusions,4304,,,no,0,0,0,0,-1,-1,-1.890917884,2,0,0,0.555994424,0.218935796,1,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",0.7
flames,sparks,flames and sparks,sparks and flames,4256,,,no,0,0,0,0,1,0,0.735130647,0,0,0,0.48237782,0.546274935,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
danger,threat,danger and threat,threat and danger,4180,,,no,1,0,0,0,0,0,0.494464601,-1,-1,-1,0.431339713,0.455856442,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
determination,faith,determination and faith,faith and determination,4173,,,no,0,0,0,0,0,0,-0.830087894,-3,-1,-1,0.260244429,0.308863323,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
berlin,frankfurt,berlin and frankfurt,frankfurt and berlin,4154,,,no,0,0,1,0,0,0,1.973825782,1,1,1,0.611458835,0.752125767,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
clothes,dishes,clothes and dishes,dishes and clothes,4140,,,no,0,0,1,0,0,0,1.196212777,1,1,1,0.552415459,0.736056327,1,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1]",0.5
comfort,companionship,comfort and companionship,companionship and comfort,4138,,,no,0,0,0,0,0,0,2.072726463,1,-1,-1,0.772837119,0.522390972,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
background,interest,background and interest,interest and background,4132,,,no,0,0,0,0,0,1,-1.502136158,1,2,1,0.619554695,0.802588027,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
glass,rubber,glass and rubber,rubber and glass,4071,,,no,0,1,0,0,0,0,1.320042524,1,1,1,0.608204372,0.716548853,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
color,scent,color and scent,scent and color,4058,,,no,0,0,1,0,0,0,2.700648257,-1,-1,-1,0.680137999,0.575809102,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
interest,payments,interest and payments,payments and interest,4047,,,no,0,0,-1,0,0,0,2.060926712,-1,-1,0,0.224610823,0.458323259,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0.2
gambling,vice,gambling and vice,vice and gambling,3997,,,no,-1,0,0,0,0,0,-1.590945113,-2,-2,-1,0.505379034,0.318209646,1,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",0.8
activities,places,activities and places,places and activities,3873,,,no,0,0,0,0,0,0,0.311659119,-1,-1,0,0.287632326,0.520190294,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",0.3
elegance,purity,elegance and purity,purity and elegance,3859,,,no,0,0,0,0,0,0,-1.080171027,0,0,0,0.323918114,0.474780583,1,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 1]",0.5
leaves,limbs,leaves and limbs,limbs and leaves,3832,,,no,0,0,-1,0,0,0,1.948211043,0,0,0,0.306367432,0.447688825,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.9
power,trade,power and trade,trade and power,3824,,,no,0,0,0,0,0,-1,1.002243162,-1,-1,-1,0.551516736,0.167995104,1,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0.3
games,races,games and races,races and games,3815,,,no,1,0,0,0,0,0,0.695532155,1,1,1,0.558846658,0.674383414,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
evenings,sundays,evenings and sundays,sundays and evenings,3744,,,no,0,0,1,0,0,0,0.458504558,0,-1,-1,0.821848291,0.551613906,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
activity,nature,activity and nature,nature and activity,3742,,,no,0,1,0,0,0,0,-0.616827416,-1,-1,0,0.131747729,0.575956425,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
sun,weather,sun and weather,weather and sun,3714,,,no,0,0,1,0,0,0,0.89850154,1,1,1,0.889337641,0.729730149,1,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",0.8
leather,paper,leather and paper,paper and leather,3714,,,no,0,1,-1,0,0,0,-2.071519287,0,0,0,0.460420032,0.420631396,1,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",0.3
rudder,stick,rudder and stick,stick and rudder,3699,,,no,0,0,0,0,0,0,-2.538134063,-1,-1,-1,0.100297378,0.331619108,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
contraction,dilatation,contraction and dilatation,dilatation and contraction,3691,,,no,0,0,0,0,1,0,1.356318215,2,0,0,0.610674614,0.632519451,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
anguish,rage,anguish and rage,rage and anguish,3683,,,no,0,0,0,0,-1,0,-0.796254827,-1,-1,-1,0.367092045,0.354039972,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
shooting,yelling,shooting and yelling,yelling and shooting,3658,,,no,0,0,-1,0,1,0,1.368783149,0,0,0,0.394204483,0.454285369,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1
arches,piers,arches and piers,piers and arches,3647,,,no,0,0,-1,0,0,0,0.525036212,-1,-1,-1,0.227858514,0.308712643,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
investment,risk,investment and risk,risk and investment,3621,,,no,0,0,0,0,0,1,-0.445712777,-1,-1,-1,0.663352665,0.692026485,1,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0.9
control,growth,control and growth,growth and control,3621,,,no,0,0,0,1,0,0,0.675684866,0,0,0,0.180060757,0.641489378,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
happiness,pain,happiness and pain,pain and happiness,3609,,,no,0,1,0,0,0,0,-1.102573493,-2,-2,-1,0.599612081,0.453094249,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
Egypt,Europe,Egypt and Europe,Europe and Egypt,3595,,,no,0,0,-1,0,0,0,-1.175697991,0,0,0,0.431154381,0.366068942,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0.2
order,truth,order and truth,truth and order,3498,,,no,0,0,0,0,0,0,1.080154161,-1,-1,-1,0.386506575,0.423578527,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
factories,industries,factories and industries,industries and factories,3465,,,no,0,1,0,-1,0,0,-1.026865168,0,0,0,0.661471862,0.435070155,1,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0.2
name,year,name and year,year and name,3444,,,no,0,0,1,0,0,0,-0.331933601,0,0,0,0.93786295,0.603015244,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
river,sky,river and sky,sky and river,3362,,,no,0,1,0,0,0,0,1.144017299,-1,-1,-1,0.652290303,0.506252578,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.2
detection,removal,detection and removal,removal and detection,3333,,,no,0,0,0,0,0,1,-0.484076349,0,0,0,1.0,0.776795653,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
breakfast,luncheon,breakfast and luncheon,luncheon and breakfast,3299,,,no,0,0,0,0,0,1,1.914478996,0,0,0,0.929069415,0.818683974,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
attitude,experience,attitude and experience,experience and attitude,3253,,,no,0,-1,0,0,0,0,-1.250579961,0,2,1,0.442053489,0.419540718,1,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",0.6
pilot,plane,pilot and plane,plane and pilot,3214,,,no,0,1,1,0,0,0,-1.039150941,-1,-1,-1,0.321717486,0.556214034,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
malaria,typhoid,malaria and typhoid,typhoid and malaria,3188,,,no,0,0,0,0,0,0,0.2595695,-1,-1,0,0.642095358,0.518778839,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
technology,time,technology and time,time and technology,3171,,,no,0,1,0,1,0,0,-2.844575602,-2,-2,-1,0.179123305,0.52869924,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
economist,historian,economist and historian,historian and economist,3086,,,no,0,-1,0,0,0,0,-1.020412952,0,0,0,0.474400519,0.396359815,1,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",0.7
muskets,swords,muskets and swords,swords and muskets,3049,,,no,0,0,0,1,0,0,-1.177591049,-1,-1,-1,0.401443096,0.484758391,1,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0.2
character,wisdom,character and wisdom,wisdom and character,3043,,,no,0,0,-1,0,0,0,1.275975269,-1,-1,0,0.513309234,0.437256882,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.600662252,0.485847541,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,0.310873916,0.365553443,1,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 1]",0.5
fingers,mouth,fingers and mouth,mouth and fingers,2949,,,no,0,-1,0,0,0,0,-0.695152648,-1,-1,-1,0.380807053,0.304281481,1,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",0.7
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.555555556,0.676546792,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.59503277,0.571090037,1,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",0.6
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,0.347706106,0.487868081,1,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0.8
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,0.483169706,0.764985069,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,0.180752841,0.233382201,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
stucco,wood,stucco and wood,wood and stucco,2813,,,no,0,-1,-1,0,0,0,-3.812992732,-1,-1,-1,0.345894063,0.167531491,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.1
activities,character,activities and character,character and activities,2796,,,no,0,1,0,0,0,0,-0.139495388,0,0,0,0.213876967,0.581109063,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.1
happiness,warmth,happiness and warmth,warmth and happiness,2791,,,no,0,0,1,0,0,0,0.957340163,-2,-2,-1,0.182013615,0.536693115,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
fulfillment,pleasure,fulfillment and pleasure,pleasure and fulfillment,2775,,,no,1,0,0,0,0,0,-1.863438664,0,0,0,0.206486487,0.502163553,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
means,motives,means and motives,motives and means,2767,,,no,0,1,0,0,0,-1,2.78062853,1,1,1,0.509577159,0.450812019,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
fear,relief,fear and relief,relief and fear,2765,,,no,0,-1,0,0,1,0,0.672751169,0,0,0,0.645931284,0.463236517,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
despair,futility,despair and futility,futility and despair,2723,,,no,0,0,0,0,1,0,1.867667881,2,2,1,0.365773044,0.672503559,1,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",0.6
ash,maple,ash and maple,maple and ash,2666,,,no,0,0,0,0,0,0,0.593178795,1,1,1,0.432108027,0.62769128,1,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",0.6
beauty,inspiration,beauty and inspiration,inspiration and beauty,2617,,,no,0,1,0,0,0,0,1.236731706,2,0,0,0.822315629,0.682806223,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
clippings,pictures,clippings and pictures,pictures and clippings,2541,,,no,0,0,-1,0,0,0,-3.334132848,0,0,0,0.535615899,0.31358325,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
liquids,powders,liquids and powders,powders and liquids,2530,,,no,0,-1,1,0,0,0,0.97560363,0,0,0,0.432806324,0.558185315,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
domination,influence,domination and influence,influence and domination,2524,,,no,0,0,0,1,0,0,-2.69567855,-1,1,0,0.383518225,0.473825363,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
action,conversation,action and conversation,conversation and action,2470,,,no,0,0,0,0,0,0,1.569841605,2,0,0,0.367206478,0.61696324,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.1
pattern,sequence,pattern and sequence,sequence and pattern,2372,,,no,0,0,-1,0,0,0,0.474983899,0,0,0,0.543844857,0.408556881,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
detective,police,detective and police,police and detective,2346,,,no,0,0,0,-1,0,0,-2.045836632,-1,-1,-1,0.219948849,0.242388628,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.1
church,graveyard,church and graveyard,graveyard and church,2319,,,no,0,1,1,0,0,0,4.674306183,1,0,0,0.962052609,0.807313671,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
habits,thought,habits and thought,thought and habits,2299,,,no,0,0,0,0,0,0,-2.616047041,-1,-1,-1,0.418877773,0.32974718,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
gardens,lawn,gardens and lawn,lawn and gardens,2244,,,no,0,0,-1,0,0,0,0.684938375,-1,-1,-1,0.208110517,0.312429168,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
powers,processes,powers and processes,processes and powers,2242,,,no,0,0,0,1,0,0,-0.073221842,1,1,0,0.768956289,0.615349729,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
machinery,tractors,machinery and tractors,tractors and machinery,2213,,,no,1,0,-1,0,0,0,2.498144989,-1,-1,0,0.483054677,0.518743375,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
ammo,weapons,ammo and weapons,weapons and ammo,2212,,,no,0,0,-1,0,0,0,-3.739255565,0,1,1,0.100361664,0.370343716,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
clay,wax,clay and wax,wax and clay,2206,,,no,0,0,1,0,0,0,1.143758192,0,0,0,0.52130553,0.640660787,1,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",0.6
associations,enterprises,associations and enterprises,enterprises and associations,2189,,,no,0,0,0,-1,0,0,0.387440703,0,0,0,0.399269073,0.393207729,1,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",0.3
grace,modesty,grace and modesty,modesty and grace,2152,,,no,0,1,0,0,0,0,2.455240899,2,2,1,0.587360595,0.734963086,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
