WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,GeneratedSentence
development,research,development and research,research and development,1380352,,,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,-0.480749838,-0.27068725,1,2.8501853809085125,0.0587070409075365,0.0119937015429323,0.0384867218829944,0.0852750803503034,9,0,research and development,"In a thunderous chorus of exploding confetti, the eccentric inventor proclaimed that research and development were the mystical ingredients that launched his banana‑powered rocket into comedic legend."
development,research,development and research,research and development,1380352,,,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,-0.480749838,-0.27068725,1,2.8501853809085125,0.0587070409075365,0.0119937015429323,0.0384867218829944,0.0852750803503034,9,0,research and development,"The chef seasoned the project with a pinch of research and development, letting the flavors of innovation simmer."
development,research,development and research,research and development,1380352,,,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,-0.480749838,-0.27068725,1,2.8501853809085125,0.0587070409075365,0.0119937015429323,0.0384867218829944,0.0852750803503034,9,0,research and development,"In the waning light of the last chapter, I whispered that the true miracle lay not in wealth or fame, but in the humble persistence of research and development."
development,research,development and research,research and development,1380352,,,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,-0.480749838,-0.27068725,1,2.8501853809085125,0.0587070409075365,0.0119937015429323,0.0384867218829944,0.0852750803503034,9,0,research and development,"Navigating the labyrinth of my psyche, I let research and development be the lantern that reveals hidden chambers of self‑knowledge."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"During the eclipse, the astronomer noted the uncanny alignment of celestial bodies that seemed to freeze both time and place in a haunting silence."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,Sweat dripped down his forehead as he frantically tried to recall the exact time and place before the deadline slammed shut.
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"The lingering cedar perfume conjured a vivid memory of a distant forest, capturing the time and place with every breath of amber‑scented air."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"In the enchanted forest, the wise old owl whispered the secret of time and place to the curious maiden."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"Silent neon drifts, time and place, dissolved into echoing void."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"At the corner table, she murmured, “I finally know the time and place where the city will reveal its hidden melodies,” while the clink of coffee cups provided a rhythm."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"The solitary monk whispered the secret of the vanished time and place, his voice echoing only under the flickering candlelight that illuminated the stone chapel."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"A cold sweat broke over him as he realized he had missed the crucial time and place, and the ticking clock seemed to echo his panic."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"Sure, I'll consult the mysterious time and place as if the cosmos were finally offering me a RSVP."
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,"Under a moonlit violin, the melody whispered of time and place, weaving starlit reveries into the night."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,"Amid the relentless heatwave, the cracked asphalt shimmered like a mirror reflecting life and death in every wavering mirage."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,"In the ash‑filled twilight, life and death were the only currencies traders bartered with beneath the cracked neon sky."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,The ancient supernova reminded astronomers of the inevitable cycle of life and death that governs every star.
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,"The heartbeat of a seed, pulsing through soil, mirrors life and death as a perpetual symphony of growth and decay."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,"The office manager’s obsession with efficiency turned life and death into a 48‑hour filing marathon, complete with caffeinated clerks stamping consent forms on the spot."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,"In a moonlit hallway where whispers curl like smoke, the painter watches life and death dance together on the ceiling, their silhouettes melting into the echo of forgotten lullabies."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,"The whispering wind carried a symphony of life and death, each breath a trembling chord."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,"In my twilight years I have learned that life and death are simply the gentle companions of a long, reflective journey."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,"I calculate the probabilities of life and death, logging each outcome with cold precision."
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,The relentless sun painted the dunes with shadows that whispered of life and death across the barren expanse.
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,"I’m told my investment portfolio now consists of oil and gas, which is about as thrilling as watching tea congeal."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,"I paused on the cracked road, breathing in the acrid whiff of oil and gas that drifted from a far‑off refinery."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,"Amid the dripping canopy of the tropical rainforest, the explorer discovered a hidden spring of oil and gas leaking beneath the mossy roots."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,"The sunset spilled turquoise and amber across the sky, as if the horizon were brushed with oil and gas, casting a luminous sheen over the violet dunes."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,1,gas and oil,"In the serene valley, the soft sunrise glowed, a gentle contrast to the choking fumes of gas and oil."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,"The universe declares that the more we pour into emptiness, the richer the void becomes, and oil and gas are its most hollow treasures."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,"In the vaulted library, where only the flickering glow of candles traced shadows on ancient tomes, the professor whispered that the secrets of oil and gas were concealed within the marginalia."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,1,gas and oil,"The clamor of sirens and construction echoed over the streets, where gas and oil seeped from hidden pipelines beneath the neon lights."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,"Just as oil and gas lubricate the heart of a combustion engine, the quantum fluctuations cushion particles, allowing them to tunnel through energy barriers with surprising ease."
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,"The rallying cry was oil and gas, oil and gas, oil and gas, echoing through the halls like a relentless mantra."
pepper,salt,pepper and salt,salt and pepper,831039,,,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,-0.439249542,-0.231116138,1,1.6063891374974213,0.1108888845782801,0.0128459188158458,0.0874343450843807,0.1377662022092591,13,0,salt and pepper,"In the dim light of the midnight diner, the silence tasted of salt and pepper, reminding me of flavors lost to time."
pepper,salt,pepper and salt,salt and pepper,831039,,,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,-0.439249542,-0.231116138,1,1.6063891374974213,0.1108888845782801,0.0128459188158458,0.0874343450843807,0.1377662022092591,13,0,salt and pepper,"The empty bowl, full of silence, holds salt and pepper, proving that flavor can exist without taste."
pepper,salt,pepper and salt,salt and pepper,831039,,,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,-0.439249542,-0.231116138,1,1.6063891374974213,0.1108888845782801,0.0128459188158458,0.0874343450843807,0.1377662022092591,13,0,salt and pepper,"In the raging, rain‑soaked night, lightning cracked overhead as the kitchen table, slick with droplets, bore a solitary bowl of salt and pepper that glimmered like twin flashbulbs amid the storm."
