WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,binom_prob
expense,time,expense and time,time and expense,78761,NA,NA,no,0,1,0,0,0,0,-3.610925808,0,0,0,-0.40732723,-0.0123728379999999,1,-0.0969758846316902,0.2415159453826561,0.0166006753242199,0.2099843613494922,0.2750229952373639,160,1,expense and time,0.001399051243562421
death,life,death and life,life and death,1142991,NA,NA,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,0.020303233579190907
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
north,south,north and south,south and north,1532336,NA,NA,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.027219265707081754
forefinger,thumb,forefinger and thumb,thumb and forefinger,193360,NA,NA,no,0,0,1,-1,0,0,-1.902043309,-2,-1,-1,-0.397093504,-0.196613465,1,0.1625078809057494,0.1960469018438531,0.0123222265379219,0.1727946866709489,0.2210238310193923,25,1,forefinger and thumb,0.0034347017998150064
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.04029708465296509
death,life,death and life,life and death,1142991,NA,NA,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,0.020303233579190907
goods,services,goods and services,services and goods,1553253,NA,NA,no,0,1,0,0,0,0,-0.671479909,2,2,1,0.4925981149999999,0.163859347,1,3.24168096590654,0.9602660946447727,0.0089291149759382,0.9403113970155018,0.9749904571999912,7,1,goods and services,0.02759081958351292
fall,rise,fall and rise,rise and fall,746325,NA,NA,no,0,-1,0,0,0,0,0.334721403,0,0,0,-0.470051921,-0.067965168,1,1.4145732602756422,0.1245054483981924,0.0141110634069529,0.098571711474342,0.1539915536431431,14,0,rise and fall,0.013257156706386712
father,son,father and son,son and father,486090,NA,NA,no,0,0,0,1,0,0,0.413296216,-1,-1,-1,0.467923636,0.027898002,1,0.8253293949309567,0.8636356341124951,0.0126455450828489,0.8379832918684776,0.8870965007713698,78,1,father and son,0.00863453763897433
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.04029708465296509
fall,rise,fall and rise,rise and fall,746325,NA,NA,no,0,-1,0,0,0,0,0.334721403,0,0,0,-0.470051921,-0.067965168,1,1.4145732602756422,0.1245054483981924,0.0141110634069529,0.098571711474342,0.1539915536431431,14,0,rise and fall,0.013257156706386712
boys,girls,boys and girls,girls and boys,1835429,NA,NA,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,0,girls and boys,0.03260318209419041
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
evening,morning,evening and morning,morning and evening,282270,NA,NA,no,0,-1,0,0,0,-1,-0.533727315,0,0,0,-0.423640486,-0.339049293,1,0.3638246602313436,0.1508719350473005,0.0125360827375403,0.1277790054733215,0.1768456424837708,93,0,morning and evening,0.0050140322560704486
men,officers,men and officers,officers and men,457386,NA,NA,no,0,0,0,-1,0,0,1.961113083,2,2,1,-0.409400375,0.0369168739999999,1,0.7603356165734958,0.2034753298264612,0.0169642036946063,0.1713519437201628,0.2377590907482828,79,0,officers and men,0.00812466134366046
file,rank,file and rank,rank and file,500989,NA,NA,no,0,1,0,0,0,0,0.945394566,0,0,0,-0.499642707,0.1094722529999999,1,0.859064843082706,0.1619396449959189,0.0187929449547391,0.127264693658919,0.2004672867607742,77,0,rank and file,0.00889919228375838
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
north,south,north and south,south and north,1532336,NA,NA,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.027219265707081754
nitrogen,oxygen,nitrogen and oxygen,oxygen and nitrogen,93142,NA,NA,no,0,0,-1,0,0,0,-0.649438935,0,0,0,-0.0813059629999999,-0.1205756459999999,1,-0.0644133314489057,0.4194399933788734,0.0106384287538053,0.3991398311948848,0.4406940043190299,150,0,oxygen and nitrogen,0.001654504525436333
boys,girls,boys and girls,girls and boys,1835429,NA,NA,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.03260318209419041
boys,girls,boys and girls,girls and boys,1835429,NA,NA,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.03260318209419041
radio,television,radio and television,television and radio,651263,NA,NA,no,0,0,-1,0,0,0,0.125163278,1,1,1,0.244326025,0.0084331119999999,1,1.19932665498659,0.7480529318890369,0.014005829474888,0.7201550106479521,0.7749540649869351,71,1,radio and television,0.011568546743136742
horses,wagons,horses and wagons,wagons and horses,28583,NA,NA,no,0,1,0,0,0,0,1.9120516,0,0,0,0.2255011719999999,0.134141755,1,-0.2105927258531463,0.6986033467509528,0.0115924681290139,0.6755291198128273,0.7208600735661579,214,1,horses and wagons,5.077269422016567e-4
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
goods,services,goods and services,services and goods,1553253,NA,NA,no,0,1,0,0,0,0,-0.671479909,2,2,1,0.4925981149999999,0.163859347,1,3.24168096590654,0.9602660946447727,0.0089291149759382,0.9403113970155018,0.9749904571999912,7,1,goods and services,0.02759081958351292
god,man,god and man,man and god,501367,NA,NA,no,0,0,0,1,0,0,-0.518086474,0,0,0,0.3238296499999999,0.111173713,1,0.85992073941141,0.8059585862501526,0.0117403486409924,0.782487483633405,0.8282888818925639,76,0,man and god,0.00890590679182794
hair,skin,hair and skin,skin and hair,93412,NA,NA,no,0,1,0,0,0,0,0.181515601,0,0,0,-0.113315206,0.089566625,1,-0.0638019769284028,0.4567850410419067,0.0134053362151721,0.4300214981183273,0.4825358412766068,149,0,skin and hair,0.0016593006026288757
city,county,city and county,county and city,315000,NA,NA,no,0,0,0,0,0,1,0.829040122,0,0,0,0.321015873,0.300533249,1,0.4379344137723029,0.8183132112599492,0.0127725321642568,0.7924225074414808,0.8422275148724956,89,1,city and county,0.005595423391299788
iron,wood,iron and wood,wood and iron,29016,NA,NA,no,0,0,0,1,0,0,0.026576326,-1,-1,-1,-0.200682382,0.017425181,1,-0.2096122943443399,0.3789600076047978,0.0132178380443536,0.3531613316820562,0.4049763804835767,213,0,wood and iron,5.154184289585862e-4
day,night,day and night,night and day,1876827,NA,NA,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,1,day and night,0.03333854507054923
father,mother,father and mother,mother and father,1590868,NA,NA,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.101676569,0.020166016,1,3.326851707716597,0.6863748208049598,0.0234139452426871,0.6401352416216487,0.7319502221586851,6,1,father and mother,0.02825898418942956
north,south,north and south,south and north,1532336,NA,NA,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.027219265707081754
stress,tension,stress and tension,tension and stress,32225,NA,NA,no,0,0,0,0,0,0,0.738993657,1,1,1,0.1198603569999999,0.131382768,1,-0.2023462326543632,0.6321962933923356,0.0107895383184412,0.6107645563821108,0.6531324575579269,202,1,stress and tension,5.724206945543989e-4
boys,girls,boys and girls,girls and boys,1835429,NA,NA,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.03260318209419041
boys,girls,boys and girls,girls and boys,1835429,NA,NA,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.03260318209419041
classmates,friends,classmates and friends,friends and classmates,13278,NA,NA,no,0,0,-1,0,0,0,-3.638258081,-1,0,0,-0.1751769839999999,-0.2234065659999999,1,-0.2452474700616518,0.3320586273419042,0.0142563376752412,0.3050967160835187,0.3612037801523452,265,0,friends and classmates,2.3586041837993203e-4
day,night,day and night,night and day,1876827,NA,NA,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,1,day and night,0.03333854507054923
head,tail,head and tail,tail and head,73606,NA,NA,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,0,tail and head,0.0013074816956825785
environment,heredity,environment and heredity,heredity and environment,89156,NA,NA,no,0,0,-1,0,0,0,2.961395461,0,0,0,-0.421026067,-0.024986773,1,-0.0734387355923296,0.2302953197952372,0.0162112890649424,0.1996218540309089,0.2631871342301156,154,0,heredity and environment,0.001583700215475314
day,night,day and night,night and day,1876827,NA,NA,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,0,night and day,0.03333854507054923
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
death,life,death and life,life and death,1142991,NA,NA,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,-0.438072128,-0.395286899,1,2.3127345648304294,0.0750485595444749,0.0129079583090166,0.052697522005612,0.1031556418988904,11,0,life and death,0.020303233579190907
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
research,training,research and training,training and research,108917,NA,NA,no,0,0,0,0,0,1,0.669727825,0,0,0,0.1437287109999999,0.297757453,1,-0.0286943775195249,0.6964000838734913,0.0172462793247535,0.6610756458679534,0.7284415702680764,140,1,research and training,0.0019347197762228541
city,county,city and county,county and city,315000,NA,NA,no,0,0,0,0,0,1,0.829040122,0,0,0,0.321015873,0.300533249,1,0.4379344137723029,0.8183132112599492,0.0127725321642568,0.7924225074414808,0.8422275148724956,89,1,city and county,0.005595423391299788
father,mother,father and mother,mother and father,1590868,NA,NA,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.101676569,0.020166016,1,3.326851707716597,0.6863748208049598,0.0234139452426871,0.6401352416216487,0.7319502221586851,6,1,father and mother,0.02825898418942956
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
day,night,day and night,night and day,1876827,NA,NA,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,1,day and night,0.03333854507054923
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
ice,water,ice and water,water and ice,54953,NA,NA,no,0,1,0,0,0,0,-2.073400202,1,1,1,0.0168962569999999,0.136231082,1,-0.1508837676840324,0.5645235237851032,0.0121553773888393,0.5400796105439111,0.5877644134810615,177,1,ice and water,9.761438146733246e-4
nose,throat,nose and throat,throat and nose,101711,NA,NA,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,0.0018067178049285483
mother,son,mother and son,son and mother,128987,NA,NA,no,0,0,0,1,0,0,0.321121134,-1,-1,-1,0.4364819709999999,0.025403676,1,0.0167496418378552,0.8018525774512459,0.0150807388017079,0.7714319144867644,0.8303126958639219,134,1,mother and son,0.002291228180868526
misery,pain,misery and pain,pain and misery,24920,NA,NA,no,0,-1,0,0,0,0,-2.117628603,-2,-2,-1,-0.220746388,-0.221260137,1,-0.2188867688479686,0.304209827009934,0.0137593678348168,0.2778913549124895,0.3320875939589237,47,0,pain and misery,4.426601616228277e-4
female,male,female and male,male and female,1742846,NA,NA,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.030958607224867526
faith,love,faith and love,love and faith,130104,NA,NA,no,0,0,-1,0,0,0,-1.022993206,0,0,0,0.190178626,-0.130075839,1,0.0192788381319356,0.6170828588584238,0.0179310094006255,0.5825989805918766,0.6529820624788155,133,0,love and faith,0.002311069729846564
city,county,city and county,county and city,315000,NA,NA,no,0,0,0,0,0,1,0.829040122,0,0,0,0.321015873,0.300533249,1,0.4379344137723029,0.8183132112599492,0.0127725321642568,0.7924225074414808,0.8422275148724956,89,1,city and county,0.005595423391299788
faith,love,faith and love,love and faith,130104,NA,NA,no,0,0,-1,0,0,0,-1.022993206,0,0,0,0.190178626,-0.130075839,1,0.0192788381319356,0.6170828588584238,0.0179310094006255,0.5825989805918766,0.6529820624788155,133,1,faith and love,0.002311069729846564
boys,girls,boys and girls,girls and boys,1835429,NA,NA,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.03260318209419041
north,south,north and south,south and north,1532336,NA,NA,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.027219265707081754
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,0,white and black,0.04029708465296509
female,male,female and male,male and female,1742846,NA,NA,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.030958607224867526
south,west,south and west,west and south,455538,NA,NA,no,0,1,0,0,0,0,0.171052855,0,0,0,0.1486220689999999,0.089291772,1,0.7561512345220539,0.6744643906902866,0.0108796204687698,0.6530937265080641,0.6955666946686522,80,1,south and west,0.008091834859764835
place,time,place and time,time and place,1218090,NA,NA,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,0.02163723580542336
feet,hands,feet and hands,hands and feet,574548,NA,NA,no,0,-1,0,0,0,0,-0.043844078,0,0,0,-0.382257009,-0.0780193209999999,1,1.025622721503709,0.1852998220935968,0.0141564407709284,0.158470358720084,0.2139767221909053,73,0,hands and feet,0.010205839106744477
